location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k,id
19380,"Dayton, OH",75,10,39.767466666666664,-84.1462,0.13333333333333333,803713,0.12442252396066755,5
11460,"Ann Arbor, MI",90,7,42.271588888888886,-83.7244,0.07777777777777778,369208,0.1895950250265433,1
19820,"Detroit-Warren-Dearborn, MI",271,32,42.41526568265683,-83.15709963099631,0.11808118081180811,4321704,0.07404486748745402,6
22420,"Flint, MI",23,9,43.004260869565215,-83.69278260869565,0.391304347826087,407673,0.22076517208645166,8
29620,"Lansing-East Lansing, MI",77,7,42.729610389610386,-84.53876623376624,0.09090909090909091,480353,0.1457261638836439,12
33340,"Milwaukee-Waukesha-West Allis, WI",81,10,43.03843209876543,-87.93748148148148,0.12345679012345678,1575151,0.06348597689999246,13
26980,"Iowa City, IA",58,6,41.663275862068964,-91.53810344827586,0.10344827586206896,171470,0.34991543710270023,10
41180,"St. Louis, MO-IL",194,19,38.64118556701031,-90.22667525773196,0.0979381443298969,2805850,0.06771566548461251,18
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",285,23,44.96612280701754,-93.20209122807017,0.08070175438596491,3592669,0.06401925699250334,14
49660,"Youngstown-Warren-Boardman, OH-PA",63,6,41.148650793650795,-80.66093650793651,0.09523809523809523,541875,0.11072664359861592,27
38300,"Pittsburgh, PA",181,19,40.41624309392265,-79.93314364640884,0.10497237569060773,2330283,0.08153516117999403,16
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",98,15,42.909806122448984,-78.84855102040817,0.15306122448979592,1129660,0.13278331533381726,3
42540,"Scranton--Wilkes-Barre--Hazleton, PA",51,8,41.30421568627451,-75.80511764705882,0.1568627450980392,555645,0.14397681973202314,22
35300,"New Haven-Milford, CT",113,17,41.342230088495576,-72.90945132743363,0.1504424778761062,857794,0.19818278048109453,15
44140,"Springfield, MA",128,10,42.2362265625,-72.5877265625,0.078125,629506,0.1588547210034535,25
39300,"Providence-Warwick, RI-MA",118,11,41.77379661016949,-71.36549152542372,0.09322033898305085,1617057,0.06802481297814486,17
14460,"Boston-Cambridge-Newton, MA-NH",443,44,42.41779232505643,-71.06360045146727,0.09932279909706546,4844597,0.09082282798754986,2
15540,"Burlington-South Burlington, VT",73,8,44.48183561643835,-73.196,0.1095890410958904,218881,0.36549540617961357,4
44060,"Spokane-Spokane Valley, WA",76,7,47.66132894736842,-117.40469736842105,0.09210526315789473,563958,0.12412271835845931,24
28420,"Kennewick-Richland, WA",37,7,46.24935135135135,-119.21275675675676,0.1891891891891892,290570,0.2409058058299205,11
42660,"Seattle-Tacoma-Bellevue, WA",265,24,47.56762264150944,-122.33397735849056,0.09056603773584905,3884469,0.06178450645377785,23
21660,"Eugene, OR",89,9,44.03806741573034,-123.15021348314608,0.10112359550561797,375617,0.2396057686419944,7
41860,"San Francisco-Oakland-Hayward, CA",495,61,37.79507070707071,-122.32105858585858,0.12323232323232323,4710693,0.12949262454590016,21
41500,"Salinas, CA",47,7,36.629829787234044,-121.73806382978724,0.14893617021276595,435477,0.16074327691244314,19
23420,"Fresno, CA",40,6,36.732075,-119.764225,0.15,986542,0.060818495309880365,9
41740,"San Diego-Carlsbad, CA",293,23,32.79875767918089,-117.14565870307167,0.07849829351535836,3325468,0.06916319748077564,20
46520,"Urban Honolulu, HI",60,7,21.332833333333333,-157.87568333333334,0.11666666666666667,986429,0.0709630394078033,26
