location_id,location_name,protest_count,topic_protest,internal_point_latitude,internal_point_longitude,perc_topic,pop,topic_per_10k,id
33660,"Mobile, AL",21,4,30.6845725,-88.1965682,0.19047619047619047,414515,0.0964983173105919,9
28940,"Knoxville, TN",53,7,35.976417826415094,-83.94430556981132,0.1320754716981132,875797,0.07992719774102904,7
31140,"Louisville/Jefferson County, KY-IN",118,5,38.218928391525424,-85.66088499406779,0.0423728813559322,1292809,0.03867547332978035,8
21780,"Evansville, IN-KY",18,4,37.96950847777778,-87.58314607777777,0.2222222222222222,314960,0.127000254000508,4
41180,"St. Louis, MO-IL",187,10,38.63965343101604,-90.26547390160428,0.053475935828877004,2805850,0.03563982393926974,13
26980,"Iowa City, IA",52,6,41.6688774,-91.5889245,0.11538461538461539,171470,0.34991543710270023,5
19780,"Des Moines-West Des Moines, IA",63,4,41.668044293650794,-93.57644839841271,0.06349206349206349,645100,0.06200589055960316,3
28140,"Kansas City, MO-KS",74,6,38.99758154594594,-94.4389992972973,0.08108108108108109,2127259,0.028205310213753946,6
36420,"Oklahoma City, OK",88,5,35.49116810795454,-97.40018985909091,0.056818181818181816,1383249,0.03614678196044241,10
12420,"Austin-Round Rock, TX",216,15,30.240524131018518,-97.70256376296297,0.06944444444444445,2115230,0.07091427409785224,1
43620,"Sioux Falls, SD",21,4,43.6674723,-96.7957261,0.19047619047619047,260521,0.1535384863408324,14
18140,"Columbus, OH",94,6,39.98616735744681,-82.98810763404256,0.06382978723404255,2082475,0.028811870490642145,2
38300,"Pittsburgh, PA",173,7,40.43270033121387,-79.92217578265895,0.04046242774566474,2330283,0.030039269908418847,11
39300,"Providence-Warwick, RI-MA",111,5,41.79659436036036,-71.48685305675676,0.04504504504504504,1617057,0.03092036953552039,12
44060,"Spokane-Spokane Valley, WA",75,6,47.63268786,-117.40108899866667,0.08,563958,0.10639090145010799,15
